Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.227465
0.69677734375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.78802836
0.00146484375,0.67138671875,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.22088403
0.00146484375,0.37646484375,0.82177734375,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.321199
0.00146484375,0.37646484375,0.44775390625,0.92138671875,0.55712890625,0.84423828125,0.24169921875,0.58740234375,0.2411176
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.70654296875,0.84423828125,0.24169921875,0.58740234375,0.2274375
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.33837890625,0.24169921875,0.58740234375,0.22719777
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.13232421875,0.58740234375,0.23942512
0.00146484375,0.37646484375,0.44775390625,0.48681640625,0.55712890625,0.84423828125,0.24169921875,0.85693359375,0.22745837
0.69677734375,0.67138671875,0.82177734375,0.92138671875,0.70654296875,0.33837890625,0.13232421875,0.85693359375,0.90049267
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.79092485
0.19677734375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.6066445
0.50146484375,0.17138671875,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.8119785
0.50146484375,0.87646484375,0.32177734375,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.6290334
0.50146484375,0.87646484375,0.94775390625,0.42138671875,0.05712890625,0.34423828125,0.74169921875,0.08740234375,0.77269906
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.20654296875,0.34423828125,0.74169921875,0.08740234375,0.7909236
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.83837890625,0.74169921875,0.08740234375,0.7911604
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.63232421875,0.08740234375,0.8038206
0.50146484375,0.87646484375,0.94775390625,0.98681640625,0.05712890625,0.34423828125,0.74169921875,0.35693359375,0.7889008
0.19677734375,0.17138671875,0.32177734375,0.42138671875,0.20654296875,0.83837890625,0.63232421875,0.35693359375,0.4586869
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.6647628
0.44677734375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.5718297
0.75146484375,0.42138671875,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.6458655
0.75146484375,0.12646484375,0.07177734375,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.5904656
0.75146484375,0.12646484375,0.19775390625,0.17138671875,0.30712890625,0.09423828125,0.49169921875,0.33740234375,0.6575622
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.95654296875,0.09423828125,0.49169921875,0.33740234375,0.66462326
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.08837890625,0.49169921875,0.33740234375,0.66476274
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.88232421875,0.33740234375,0.619364
0.75146484375,0.12646484375,0.19775390625,0.23681640625,0.30712890625,0.09423828125,0.49169921875,0.60693359375,0.6647279
0.44677734375,0.42138671875,0.07177734375,0.17138671875,0.95654296875,0.08837890625,0.88232421875,0.60693359375,0.42586136
0.25146484375,0.62646484375,0.69775390625,0.73681640625,0.80712890625,0.59423828125,0.99169921875,0.83740234375,0.5790719
0.94677734375,0.62646484375,0.69775390625,0.73681640625,0.80712890625,0.59423828125,0.99169921875,0.83740234375,0.82171655
0.25146484375,0.92138671875,0.69775390625,0.73681640625,0.80712890625,0.59423828125,0.99169921875,0.83740234375,0.57602763
0.25146484375,0.62646484375,0.57177734375,0.73681640625,0.80712890625,0.59423828125,0.99169921875,0.83740234375,0.5479908
0.25146484375,0.62646484375,0.69775390625,0.67138671875,0.80712890625,0.59423828125,0.99169921875,0.83740234375,0.57708406
0.25146484375,0.62646484375,0.69775390625,0.73681640625,0.45654296875,0.59423828125,0.99169921875,0.83740234375,0.5792051
0.25146484375,0.62646484375,0.69775390625,0.73681640625,0.80712890625,0.58837890625,0.99169921875,0.83740234375,0.5790714
0.25146484375,0.62646484375,0.69775390625,0.73681640625,0.80712890625,0.59423828125,0.38232421875,0.83740234375,0.64835876
0.25146484375,0.62646484375,0.69775390625,0.73681640625,0.80712890625,0.59423828125,0.99169921875,0.10693359375,0.5811301
0.94677734375,0.92138671875,0.57177734375,0.67138671875,0.45654296875,0.58837890625,0.38232421875,0.10693359375,0.8570812
0.37646484375,0.00146484375,0.82275390625,0.61181640625,0.93212890625,0.96923828125,0.36669921875,0.46240234375,0.80051976
0.32177734375,0.00146484375,0.82275390625,0.61181640625,0.93212890625,0.96923828125,0.36669921875,0.46240234375,0.76924086
0.37646484375,0.04638671875,0.82275390625,0.61181640625,0.93212890625,0.96923828125,0.36669921875,0.46240234375,0.7887911
0.37646484375,0.00146484375,0.19677734375,0.61181640625,0.93212890625,0.96923828125,0.36669921875,0.46240234375,0.5992203
0.37646484375,0.00146484375,0.82275390625,0.54638671875,0.93212890625,0.96923828125,0.36669921875,0.46240234375,0.7980936
0.37646484375,0.00146484375,0.82275390625,0.61181640625,0.83154296875,0.96923828125,0.36669921875,0.46240234375,0.80051976
0.37646484375,0.00146484375,0.82275390625,0.61181640625,0.93212890625,0.96337890625,0.36669921875,0.46240234375,0.80051976
0.37646484375,0.00146484375,0.82275390625,0.61181640625,0.93212890625,0.96923828125,0.25732421875,0.46240234375,0.8135577
0.37646484375,0.00146484375,0.82275390625,0.61181640625,0.93212890625,0.96923828125,0.36669921875,0.23193359375,0.8006338
0.32177734375,0.04638671875,0.19677734375,0.54638671875,0.83154296875,0.96337890625,0.25732421875,0.23193359375,0.5669385
0.87646484375,0.50146484375,0.32275390625,0.11181640625,0.43212890625,0.46923828125,0.86669921875,0.96240234375,0.66628885
0.82177734375,0.50146484375,0.32275390625,0.11181640625,0.43212890625,0.46923828125,0.86669921875,0.96240234375,0.6563949
0.87646484375,0.54638671875,0.32275390625,0.11181640625,0.43212890625,0.46923828125,0.86669921875,0.96240234375,0.6653405
0.87646484375,0.50146484375,0.69677734375,0.11181640625,0.43212890625,0.46923828125,0.86669921875,0.96240234375,0.78283983
0.87646484375,0.50146484375,0.32275390625,0.04638671875,0.43212890625,0.46923828125,0.86669921875,0.96240234375,0.64423823
0.87646484375,0.50146484375,0.32275390625,0.11181640625,0.33154296875,0.46923828125,0.86669921875,0.96240234375,0.6662915
0.87646484375,0.50146484375,0.32275390625,0.11181640625,0.43212890625,0.46337890625,0.86669921875,0.96240234375,0.6662887
0.87646484375,0.50146484375,0.32275390625,0.11181640625,0.43212890625,0.46923828125,0.75732421875,0.96240234375,0.67803854
