Angle (x0),Multiplier (x1)
0.09614148656794355,-0.022447016133382652
0.19455190965073604,0.10734706808968059
-0.02226812650124721,0.02373457868379308
0.27621504446076217,0.4566406349088221
0.10039755937650227,0.03416432781338016
0.05959809578102257,0.1015195249609746
0.015459765036966541,0.04623126710454467
-0.37453905537403653,-0.5106447931029149
0.2672227135135168,0.3973399481873424
-0.03533291664350713,-0.052384078743185764
-0.03126345071864271,-0.08995985147959594
-0.38334349367663434,-0.25513454037321215
-0.45948795997698166,-0.33572875296860494
-0.4037918380535155,-0.5444103673927108
-0.4833124162440277,-0.35788555488873725
0.042744812308035215,0.09331178552934312
0.15195069486456347,0.049585942180325915
0.17109182137271417,0.33279680671459666
0.04505125988480388,0.21512083898247722
-0.044599554141542555,-0.03622975810632745
0.09465082934786223,0.19995665187533462
-0.09556472327939944,-0.03587207224095046
0.2471059214577223,0.3846589970451895
-0.16102822625115565,-0.022360878187557415
-0.044365187369900784,-0.0367896477320021
-0.4202258770194923,-0.29826666663177204
0.19718191095522755,0.10637732304288741
0.10978432764321544,0.2040033183192846
-0.058732234371668066,-0.06374342700155797
0.2253450462487594,0.37515460672232825
-0.09666578293063705,0.005657630772177111
-0.11855968762617485,-0.051149060224464096
0.057416146600922584,0.020288525018845406
0.10990812347106677,0.2778542089925086
-0.0011077947680049605,0.060106373779978906
0.07351945314250781,0.043430714874316656
-0.02161442544045003,0.016466911445832205
-0.004279330870780279,-0.03830852242760391
0.36015487238507427,0.22415569245414124
0.12508294668024275,0.24350516114598472
-0.08958095259497369,-0.11279872697486902
0.11501161449719749,0.23532423572609273
0.21561420185707997,0.04992305345568898
-0.12301716798226683,-0.19713940317478165
0.10174189180119747,0.2511559979780062
-0.01046760926171672,0.15821080182009947
-0.226468014022674,-0.1890707576430943
0.19005719071524993,0.06101383290007725
0.24982201073456825,0.14221282631487822
-0.20494701681668726,-0.06712277278828438
0.29265992635660704,0.4642572905857049
-0.046325857078272664,0.03957161837716908
-0.03810684830653016,0.023013100222934464
-0.289981900124747,-0.18946866861055095
-0.03905078235506882,-0.03107977380636074
-0.049243653783379096,-0.035149335036035526
0.09288562686542562,0.16003173529410797
-0.21520967406428604,-0.34799348609825
0.39847965611465974,0.21336653158042884
0.42451141107887924,0.23136629340992798
0.0256339123266717,-0.13117124252935677
-0.1598497124415249,-0.2660248838455509
0.22994007564459806,0.04916839910843307
0.3637053969351406,0.5328276406340129
0.18349672314575788,0.3147107849252701
0.5460063880198619,0.35670745212366417
0.15562143769072562,0.2536920751779712
-0.2264826000334062,-0.2955764936846818
-0.3648599518151785,-0.49912493261031765
0.24459855845368886,0.11107116453623814
0.02412193779307148,0.10285009155972064
0.3288334356685016,0.16612670419483994
-0.43343517251270075,-0.31440570276068996
-0.2611308846947767,-0.15027119266704553
-0.024147531611882465,0.016066021231017684
-0.21136512522285616,-0.3103667999049164
-0.06771763015321475,-0.10810068010656232
-0.23316029706369867,-0.35836750992564825
-0.22054385554597017,-0.08698055874469007
-0.07155935556609447,0.04432280621661788
-0.004103097966198272,0.003066069539250463
-0.08901242798625454,-0.10995468812225408
0.32836422574237184,0.15460630662404046
0.011803090098773117,0.17043422396229196
0.1819016902417984,0.09049041308788705
-0.2530522027134787,-0.3839190537069772
0.34574577510706284,0.17753174736988664
-0.43662072810105473,-0.3114751517858509
0.03315260877531487,0.14711018788568536
-0.05611730874839432,-0.05195427898526617
0.4119995545912962,0.26586330302564165
0.4761415555218169,0.2892505288381385
-0.10868956689811793,-0.25446158436880084
0.08913854860144699,0.18733832338183637
-0.02899251441538976,-0.03681140565916487
-0.06320702683205674,-0.026607592230353402
0.012557015170424735,0.1099288367083701
-0.37899858392523283,-0.2633169186443675
0.338728280421457,0.18370479301061282
-0.200319752245107,-0.1212479985039433
-0.15011781976547045,-0.01677615317683176
0.1417783604988336,0.022777409793754116
-0.046494094981981426,-0.1559685277220753
0.11773909627958551,0.20915467306363394
0.21901304950499126,0.12247437814502579
0.12139710137907181,0.058723871390432114
-0.051446258228347745,0.05552783127429252
-0.41357041445295184,-0.2913372076587648
0.4678271379886428,0.3107064876501611
-0.13832094945295545,-0.09264451177414734
-0.2813514771208687,-0.2229410132199734
0.19555593032215537,0.10652195553169938
-0.04951148590649668,-0.04352237047158293
-0.16787952938301023,-0.2283957624991296
-0.04787704883876938,-0.006731462826278942
0.33944348170807415,0.2094046808057729
-0.1363139045215688,-0.17576709771116641
-0.07979495877266748,-0.15080128171759993
0.28863412894334556,0.15402837964741145
0.08196117279648205,0.004089496472455739
0.1633615022280971,0.06921975171856393
-0.21456322569039338,-0.11892467600207729
-0.06301740031900821,-0.05251094200915542
0.13118026313236864,0.03697233760686908
-0.3054277300600693,-0.19811662265605345
-0.455562076195827,-0.33782493966492166
-0.36966696538556065,-0.5176304826779717
-0.33522520440907355,-0.46978383045326877
-0.24000911619991777,-0.09963029056926836
-0.04471886671144379,0.1222257416969325
-0.07951842254216793,-0.2189477679556289
0.011226029476237173,-0.11937274024269343
-0.13982850766005633,-0.17587450770444857
-0.15021430834150196,-0.03566703147742231
0.1689481503823399,0.3239240431482932
0.08221879213586375,0.08990503851820406
-0.05370740688593262,-0.033454615921857875
-0.02695690768361182,0.01723434389423245
0.161650706386883,0.0010563764802439257
0.28573891892407477,0.41487138201720175
-0.04657122657296564,-0.09584637407070098
0.15974600825416957,-0.00637786255520123
-0.3749912357505031,-0.5271440351409622
0.15532668371683928,0.24464282924158265
0.1392292777037788,0.25893774918638846
0.005090215468085243,0.024685060906025305
-0.0034405325621471566,-0.013613186687016663
-0.20658078604206292,-0.30798679149155234
-0.019542553726877604,-0.16277895877313492
0.17516445989716378,0.34921519170138193
0.12983292525866352,-0.02961132205337348
-0.18418844210825425,-0.12813080102917795
-0.01995991228925302,0.0051793694238634735
-0.05875728293831019,0.09226571649930472
-0.044061576052395024,-0.06394250353395205
0.08863829064160236,0.029029189269018874
0.01301926899651043,0.0677145447338764
-0.038414202917145195,-0.003901546501952312
-0.01824535968907429,0.005145052825776517
-0.0578645656310703,0.10863239554454068
-0.2779081279351841,-0.14227053261856049
-0.29640554206923014,-0.2437902704965294
-0.13425446810268782,-0.04299120295979994
0.015130378414723998,-0.02130915616177462
-0.07348326797216723,-0.15470492423681578
0.08507886720020744,0.24820265868923516
-0.4695289675272957,-0.36455279768219667
0.23922500456169443,0.10699923750886853
-0.10930906735417231,-0.0344928843708161
-0.3863895350231757,-0.29943178293598155
0.008879558936133078,-0.020808854645696536
0.004096918738657612,0.009285805658405102
0.09647883704377586,0.2007804072086377
-0.011130477248843064,0.017946206316039465
-0.20577162387446438,-0.12477866829380155
0.5213293128875164,0.3318482046778446
0.0848454781715311,0.2398372770957613
-0.2210875804746304,-0.294035066532393
-0.19724772367471055,-0.13550222535066497
-0.11117475156378573,-0.08737583499264295
-0.21418595115377664,-0.1667264666213802
-0.01415201835711577,-0.15937785052631465
-0.19678072328905533,-0.31750878492728535
0.07857230517158789,0.08510750189417318
-0.21075607770085564,-0.1772237192385978
0.12492955823585905,-0.004402940856349555
0.1484014775455375,0.3186016488898545
-0.49595597330676156,-0.3861441518346075
-0.10797914487869739,-0.030489635680232968
0.179773084357346,0.3367172236948999
-0.09119426615793824,-0.1686209129190221
0.0425413213442289,-0.09329379947790596
-0.0013363962017299384,0.020857541879068183
0.37368717088713477,0.545722166535444
0.01961934955577256,0.12289216015746203
-0.07583761658831024,-0.07334817560739985
-0.25451458726617343,-0.38248851173609605
0.002555826011391732,-0.01571169875084861
0.5215542206165068,0.3217085105205325
-0.05671812447811338,-0.06262763421709795
-0.012978010982149873,-0.16685576147872816
0.08367747925222907,0.21061469105967678
0.017826995639314374,-0.025001144445857406
-0.03074039262911609,-0.05134584516447956
0.11255345115195525,-0.011388880723197756
-0.17724488600668487,-0.04409242078923051
-0.318690279615463,-0.23824725563351784
-0.35583654185494906,-0.4931672542670925
0.2858459181317707,0.12876719732003689
0.19375910206076763,0.078247548654099
0.004596895162885722,-0.1444296657905419
-0.49121898106956896,-0.3768552523731319
0.04554499260147207,-0.09901309872786458
-0.3948665593273428,-0.274905018365312
-0.17964737696622923,-0.2829862342833972
0.18164186436818164,0.3604306255432955
-0.3171026706008065,-0.41981781768165755
0.48015812546498016,0.29522474127723475
-0.07911158563804219,-0.2132309521261249
-0.1874565157805518,-0.16282985238763972
0.188738203304949,0.06724234926875833
0.10263974348293337,0.07027101518814743
