Feature,Mean_Abs_SHAP
Current density (A/cm2),0.00048993122772003
Voltage (V),0.04817348764371156
Faradaic efficiency,0.06303276984886705
CO conversion,0.05990951396084104
Crossover rate,0.00016069175230651412
Capture energy (MJ/kgCO2),0.026510547410804153
Electricity price (USD/kWh),0.00035374457296224847
Membrane cost (USD/m2),0.00045176021535864346
