Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),9.07955597403815e-05,-4.279752961322427e-05
Voltage (V),0.21523407761858748,0.20993968036363791
Faradaic efficiency,0.34229777744709095,0.3363597506666034
CO conversion,0.38625769446482705,0.37124307133942724
Crossover rate,1.4703948864862032e-05,-3.2121539260510215e-05
Capture energy (MJ/kgCO2),0.0767301549654478,0.06121119623369466
Electricity price (USD/kWh),3.793868721032398e-05,-4.1322930535067466e-05
Membrane cost (USD/m2),5.026827373314105e-05,5.187506935612665e-05
