Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.380859375,0.447265625,0.388671875,0.251953125,0.93403083
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.283203125,0.388671875,0.251953125,0.90230465
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.521484375,0.251953125,0.929496
0.880859375,0.623046875,0.552734375,0.169921875,0.154296875,0.732421875,0.740234375,0.232421875,0.162109375,0.283203125,0.080078125,0.123046875,0.861328125,0.447265625,0.388671875,0.740234375,0.93404627
0.033203125,0.298828125,0.236328125,0.751953125,0.345703125,0.099609375,0.798828125,0.548828125,0.478515625,0.716796875,0.103515625,0.638671875,0.380859375,0.283203125,0.521484375,0.740234375,1.0239801
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.149584
0.283203125,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.149584
0.630859375,0.548828125,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.1237774
0.630859375,0.373046875,0.486328125,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.1600802
0.630859375,0.373046875,0.302734375,0.001953125,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.2728338
0.630859375,0.373046875,0.302734375,0.919921875,0.595703125,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.1469371
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.349609375,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.149584
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.048828125,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.1185997
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.298828125,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.1497993
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.728515625,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.2120795
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.966796875,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,1.207747
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.853515625,0.373046875,0.111328125,0.697265625,0.138671875,0.501953125,-1.4396544
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.888671875,0.111328125,0.697265625,0.138671875,0.501953125,-1.1442719
