Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1
0.0,-0.022069335065500774,-0.022585671288465278,0.0635026575174161,0.0,0.0,-0.013202170045648205,0.0,-0.027267333006951628,-0.36816336009230166,-0.2844292087407905,-0.004783125865765507,0.0,-0.003968844434527163,-0.011515770016822795,0.0
0.0,-0.022074430838217567,-0.022577030738514,0.06354821343051828,0.0,0.0,-0.013167557315760308,0.0,-0.027256604065262906,-0.3681242350891813,-0.28442222097921777,-0.004901129546577607,0.0,-0.004002387725546508,-0.01150477817159746,0.0
0.0,-0.032009390809612896,-0.022575914479360134,0.06348698109657261,0.0,0.0,-0.013128358093587955,0.0,-0.027269386372094313,-0.3681525463089969,-0.28446525904443054,-0.004843928508541736,0.0,-0.0039874701539831525,-0.011458081488185903,0.0
0.0,-0.022098520062881054,0.012229655075066006,0.06359668689233898,0.0,0.0,-0.013130861471105698,0.0,-0.02725708843853369,-0.36817914099713234,-0.28449204659140426,-0.004794833399673484,0.0,-0.003960423753785913,-0.011534202469949757,0.0
0.0,-0.022008627959070458,-0.022575892546996632,0.0833279641067623,0.0,0.0,-0.013169582491561293,0.0,-0.027297228864411077,-0.36808106599058965,-0.28448478752625017,-0.004824264432343406,0.0,-0.004015871455873358,-0.011497498326540841,0.0
0.0,-0.022059456985518762,-0.02238402913555892,0.06373818939322794,0.0,0.0,-0.013046169585859918,0.0,-0.02715268539869369,-0.36811474641769265,-0.2843788013180738,-0.004815429831523424,0.0,-0.003778551554647458,-0.011451094409423294,0.0
0.0,-0.022092537245581217,-0.02261248255538382,0.0635570009771603,0.0,0.0,-0.01310584812479685,0.0,-0.027289364187275827,-0.3681078957090185,-0.28444398491500855,-0.004892835187840221,0.0,-0.003981207234816431,-0.011513006856796086,0.0
0.0,-0.022068949480564672,-0.02258276182148333,0.0634886994300611,0.0,0.0,0.04038017593945885,0.0,-0.027315929282939636,-0.36808585028930696,-0.28449899531193645,-0.004803826894540115,0.0,-0.003952402805527222,-0.011508706840785528,0.0
0.0,-0.022084254524849,-0.022602577152960036,0.0635190053161982,0.0,0.0,-0.013074829165117463,0.0,-0.027279371755371828,-0.36820795279725244,-0.2844658901449604,-0.004826073661260876,0.0,-0.003970179577252209,-0.011471649543618031,0.0
0.0,-0.02210457299595613,-0.022525901853915065,0.06350347112540246,0.0,0.0,-0.01312529607111162,0.0,-0.021830608342011545,-0.3682060854246777,-0.28445922761239045,-0.004872595799361865,0.0,-0.003987131419372236,-0.011524218940213604,0.0
